date,neu_mean,neg_mean,pos_mean,comp_mean,pol_mean,qtd_day,bt_close,bt_open,bt_high,bt_low,bt_volumeto,bt_target
2021-07-03,0.846645,0.043800000000000006,0.109532,0.21347520000000003,0.06926399930699931,1000,33804.54,33804.54,34944.91,33333.05,595117204.83,1
2021-07-04,0.839711,0.042362,0.11792,0.2418453,0.07067762757761469,1000,34682.84,34682.84,35945.36,34390.95,563891553.21,1
2021-07-05,0.843135,0.041926000000000005,0.114943,0.2285434,0.0694197393973789,1000,35287.97,35287.97,35290.8,33151.51,1072690410.4,-1
2021-07-06,0.841043,0.041965,0.11698599999999999,0.23282650000000002,0.07006652189169947,1000,33702.79,33702.79,35096.65,33558.75,1123145329.6,1
2021-07-07,0.834204,0.041882,0.12390799999999999,0.24582810000000002,0.07203828743105989,1000,34237.66,34237.66,35066.82,33807.42,752074468.65,-1
2021-07-08,0.850196,0.044977,0.104832,0.1993556,0.0686660677773236,1000,33880.79,33880.79,33934.31,32108.68,1573967671.27,-1
2021-07-09,0.8533050000000001,0.045066,0.101632,0.17041730000000002,0.06767678857629106,1000,32874.01,32874.01,34076.49,32274.31,853165387.13,1
2021-07-10,0.855471,0.045575000000000004,0.09894499999999999,0.1703049,0.06715220305395796,1000,33804.2,33804.2,34253.5,33030.16,651899496.99,-1
2021-07-11,0.844989,0.047209999999999995,0.10780200000000001,0.1902559,0.07133955718954246,1000,33515.13,33515.13,34595.69,33335.4,533337900.01,1
2021-07-12,0.8374940000000001,0.03434999999999999,0.12815300000000002,0.29427430000000004,0.06634798828902048,1000,34249.3,34249.3,34658.46,32660.38,1039311244.06,-1
2021-07-13,0.8502419999999999,0.046499,0.10325800000000002,0.1769869,0.06929209003919568,1000,33088.51,33088.51,33335.54,32206.14,837278173.94,-1
2021-07-14,0.8458720000000001,0.05132899999999999,0.102798,0.1747185,0.07263964855366523,1000,32737.47,32737.47,33099.2,31601.99,883070516.73,1
2021-07-15,0.8536159999999999,0.045058,0.101312,0.18207389999999998,0.06756416280840014,1000,32820.5,32820.5,33188.54,31133.75,1073939852.55,-1
2021-07-16,0.85278,0.050675,0.096548,0.16191460000000002,0.0699469077229294,1000,31867.46,31867.46,32256.94,31046.14,812765644.4,-1
2021-07-17,0.8294860000000001,0.044107,0.126403,0.2088693,0.07466764440505673,1000,31401.76,31401.76,31966.25,31194.16,881285396.92,1
2021-07-18,0.85665,0.050434,0.09290999999999999,0.1320848,0.068453071077929,1000,31546.64,31546.64,32446.17,31131.67,796652696.45,1
2021-07-19,0.8506900000000001,0.050389,0.098917,0.1579872,0.07059977842033217,1000,31806.3,31806.3,31907.17,30487.11,1179342118.61,-1
2021-07-20,0.862308,0.043171999999999995,0.094512,0.1748578,0.06387700731875282,1000,30847.55,30847.55,31063.88,29320.09,1291958152.32,-1
2021-07-21,0.853072,0.043264000000000004,0.103658,0.2052464,0.06696760195796173,1000,29795.55,29795.55,32814.13,29513.88,1538668590.41,1
2021-07-22,0.855668,0.036840000000000005,0.107488,0.22542020000000002,0.06292740198037736,1000,32139.48,32139.48,32604.4,31738.48,785311959.3,1
2021-07-23,0.864628,0.038667,0.09670699999999999,0.178395,0.06115038486387473,1000,32299.47,32299.47,33637.93,32012.62,765209760.41,1
2021-07-24,0.856797,0.042048999999999996,0.101148,0.1811848,0.06521634957585405,1000,33637.92,33637.92,34519.75,33429.09,686017155.75,1
2021-07-25,0.8766390000000001,0.035006999999999996,0.08835900000000001,0.1480967,0.05561639608065233,1000,34282.56,34282.56,35382.63,33892.36,781929775.48,1
2021-07-26,0.847191,0.05034,0.10246000000000001,0.1623031,0.07181807850395332,1000,35369.93,35369.93,40553.85,35270.24,3840983132.28,1
2021-07-27,0.868515,0.038790000000000005,0.092697,0.1797582,0.05996429462605227,1000,37269.52,37269.52,39535.5,36422.45,2197490232.78,1
2021-07-28,0.8605409999999999,0.039739000000000003,0.099725,0.18707549999999998,0.06295213876430251,1000,39496.69,39496.69,40906.09,38809.89,2662886395.8,1
2021-07-29,0.869154,0.036974999999999994,0.09387800000000002,0.17236959999999998,0.05891637336089179,1000,40030.01,40030.01,40633.62,39281.83,1257968294.92,1
2021-07-30,0.8785080000000001,0.036933999999999995,0.08455900000000001,0.12878459999999997,0.05588472157933687,1000,40030.52,40030.52,42301.76,38346.18,1698014609.78,1
2021-07-31,0.868546,0.039442,0.092007,0.1819647,0.060240684707264076,1000,42231.83,42231.83,42373.59,41065.61,1056705603.97,-1
2021-08-01,0.854457,0.044343999999999995,0.10118600000000001,0.1630652,0.0669850131298039,1000,41474.72,41474.72,42584.65,39471.54,1385907257.88,-1
2021-08-02,0.861578,0.04166500000000001,0.09676200000000001,0.181122,0.06349479293611407,1000,39870.76,39870.76,40446.6,38698.01,1308894644.03,-1
2021-08-03,0.854805,0.044529,0.100663,0.19163600000000003,0.06695089788046162,1000,39158.53,39158.53,39779.45,37679.22,1466921591.54,-1
2021-08-04,0.8583919999999999,0.044657,0.096958,0.16827180000000003,0.06580162160615802,1000,38189.3,38189.3,39961.11,37526.24,1318983897.48,1
2021-08-05,0.853935393258427,0.0447808988764045,0.10127528089887641,0.1837938202247191,0.06734387954827109,356,39738.56,39738.56,41409.14,37330.04,2357831521.97,1
2021-08-06,0.854773,0.043456,0.101763,0.1947281,0.06649972126257372,1000,40888.18,40888.18,43363.62,39895.05,2009167763.65,1
2021-08-07,0.8576759999999999,0.043488,0.09882600000000001,0.166269,0.06555718944555204,1000,42852.18,42852.18,44731.51,42473.57,2199730007.61,1
2021-08-08,0.867903,0.041836,0.090265,0.1579818,0.061451822918445635,1000,44617.96,44617.96,45310.33,43300.59,1745878741.47,-1
2021-08-09,0.8493630000000001,0.044889000000000005,0.105744,0.1969914,0.06889660670889387,1000,43827.75,43827.75,46476.01,42818.07,2219734084.88,1
2021-08-10,0.8517339999999999,0.041581,0.106697,0.1975986,0.06660756681488973,1000,46292.61,46292.61,46707.56,44663.2,1609844198.85,-1
2021-08-11,0.8542860000000001,0.040111,0.105605,0.21140319999999999,0.06508396234864623,1000,45601.03,45601.03,46763.89,45360.51,1421598811.69,-1
2021-08-12,0.859365,0.041297,0.09935999999999999,0.1939473,0.06405677107066823,1000,45556.69,45556.69,46214.21,43786.4,1588850342.27,-1
2021-08-13,0.859791,0.041731000000000004,0.09848399999999999,0.1644743,0.0641080010919074,1000,44425.52,44425.52,47890.79,44260.38,1595718853.28,1
2021-08-14,0.847016,0.042464,0.11053400000000001,0.20838189999999998,0.06851069825946894,1000,47832.93,47832.93,48136.25,46049.28,1120499538.82,-1
2021-08-15,0.852874,0.037408000000000004,0.10971299999999999,0.22883350000000002,0.06406359265604764,1000,47102.03,47102.03,47390.93,45595.22,836663894.85,-1
2021-08-16,0.859212,0.043918,0.09687799999999999,0.1788619,0.06522796949162223,1000,47015.94,47015.94,48064.42,45681.1,1332377363.69,-1
2021-08-17,0.850719,0.044488,0.104787,0.1978382,0.06827711224121888,1000,45927.4,45927.4,47100.97,44438.79,1700658063.3,-1
2021-08-18,0.852251,0.037923,0.109825,0.2215418,0.06453598589159384,1000,44684.43,44684.43,46024.97,44240.9,1377529230.43,1
2021-08-19,0.8658129999999999,0.035757000000000004,0.09842599999999999,0.2171658,0.059324686952397815,1000,44714.54,44714.54,47044.06,43982.21,1511027965.43,1
2021-08-20,0.861489,0.038819,0.09969800000000001,0.19520780000000001,0.062210743943470086,1000,46761.49,46761.49,49377.5,46652.0,1742574002.38,1
2021-08-21,0.856643,0.040878,0.10247800000000001,0.19291660000000002,0.06472322368362071,1000,49336.45,49336.45,49809.82,48330.03,1125508731.91,-1
2021-08-22,0.876925,0.032656,0.09041500000000001,0.1863534,0.05433776071941132,1000,48867.87,48867.87,49512.19,48119.98,822323898.98,1
2021-08-23,0.861407,0.039398,0.09918600000000001,0.201195,0.06251183910268518,1000,49289.71,49289.71,50513.83,49048.25,1515250474.77,1
2021-08-24,0.862701,0.042109,0.095193,0.17835420000000002,0.06331257408287867,1000,49521.06,49521.06,49859.97,47580.66,1399185980.56,-1
2021-08-25,0.852906,0.038187,0.108906,0.21737620000000002,0.0644887077091796,1000,47690.54,47690.54,49257.74,47135.07,1208134772.96,1
2021-08-26,0.8496419999999999,0.042787,0.107572,0.201792,0.06784307749505472,1000,48996.44,48996.44,49358.2,46456.68,1618461768.41,-1
2021-08-27,0.8556419999999999,0.041427000000000005,0.102925,0.19710000000000003,0.06529834588257195,1000,46852.22,46852.22,49166.31,46376.81,1331637984.84,1
2021-08-28,0.863684,0.036444000000000004,0.099869,0.1981252,0.06032931158234777,1000,49088.1,49088.1,49306.47,48386.9,626553869.3,-1
2021-08-29,0.857886,0.038560000000000004,0.103558,0.20193819999999998,0.06319174376451404,1000,48918.9,48918.9,49653.49,47841.49,924625515.76,-1
2021-08-30,0.8541749999999999,0.053218999999999995,0.09260299999999999,0.1329307,0.07020141777058352,1000,48794.26,48794.26,48878.11,46872.47,1392617744.31,-1
2021-08-31,0.848796,0.038469,0.112729,0.2436079,0.06585265295339285,1000,46993.31,46993.31,48252.74,46713.72,1418199668.83,1
2021-09-01,0.864789,0.037378999999999996,0.09782500000000001,0.1939789,0.06046983276808362,1000,47159.26,47159.26,49062.05,46544.74,1520961266.36,1
2021-09-02,0.83951,0.044219999999999995,0.11627099999999999,0.2058932,0.07170427895181708,1000,48840.01,48840.01,50374.89,48632.7,1615790894.94,1
2021-09-03,0.862372,0.035549,0.102078,0.22093780000000002,0.060239279726769644,1000,49280.77,49280.77,51056.15,48362.56,1926045807.12,1
2021-09-04,0.8607710000000001,0.03608,0.103144,0.2155901,0.06100356973161489,1000,50019.51,50019.51,50549.35,49501.12,839888927.54,-1
2021-09-05,0.8563780000000001,0.038137,0.105479,0.2080721,0.06342438508176489,1000,49935.29,49935.29,51890.18,49499.28,1084416553.08,1
2021-09-06,0.872823,0.037941,0.089229,0.1623568,0.058184512449620134,1000,51784.16,51784.16,52766.16,51035.68,1328373298.0,1
2021-09-07,0.850919,0.048379000000000005,0.1007,0.16135400000000003,0.06979803220721914,1000,52693.32,52693.32,52919.24,43904.42,4055873734.71,-1
2021-09-08,0.8600140000000001,0.041505,0.09849000000000001,0.1893576,0.06393612007308545,1000,46856.31,46856.31,47362.35,44475.76,2105187289.07,-1
2021-09-09,0.850572,0.038821,0.110613,0.2165369,0.06552943821672821,1000,46073.45,46073.45,47335.29,45572.3,1499767099.51,1
2021-09-10,0.849915,0.046442,0.10363499999999999,0.1780863,0.06937590842648476,1000,46392.85,46392.85,47026.67,44198.27,1631276774.64,-1
2021-09-11,0.8457830000000001,0.05173699999999999,0.102488,0.1665717,0.07281772899507372,1000,44853.1,44853.1,45987.63,44741.98,662298068.85,1
2021-09-12,0.8539059999999999,0.044341,0.101753,0.19897230000000002,0.0671701553742434,1000,45166.12,45166.12,46403.5,44765.82,747181260.09,1
2021-09-13,0.857792,0.036643999999999996,0.105549,0.21614830000000002,0.06219113727855441,1000,46049.72,46049.72,46821.84,43511.3,1909473369.72,-1
2021-09-14,0.856019,0.03749299999999999,0.10649499999999999,0.21516400000000002,0.06318874136268264,1000,44958.56,44958.56,47263.56,44776.37,1237183544.6,1
2021-09-15,0.847259,0.047908,0.104829,0.16179520000000003,0.07086711319081652,1000,47129.01,47129.01,48457.3,46725.15,1282942628.56,1
2021-09-16,0.8603040000000001,0.040569,0.099131,0.2002994,0.06341644533557522,1000,48148.45,48148.45,48498.51,47050.55,1229076140.65,-1
2021-09-17,0.8539359999999999,0.043353,0.1027,0.2079199,0.0667259552198393,1000,47764.47,47764.47,48172.36,46770.31,899242093.44,-1
2021-09-18,0.856336,0.039831000000000005,0.103827,0.2005505,0.06430811175116247,1000,47297.98,47297.98,48808.0,47066.47,761079785.11,1
2021-09-19,0.8493419999999999,0.043951000000000004,0.106709,0.20340629999999998,0.06848333562991803,1000,48312.46,48312.46,48376.3,46864.5,668723282.36,-1
2021-09-20,0.860734,0.046657000000000004,0.092602,0.1447773,0.06573075014025019,1000,47251.76,47251.76,47340.49,42552.63,2849781014.82,-1
2021-09-21,0.851288,0.05112099999999999,0.09759500000000002,0.1402713,0.07063394364609696,1000,42925.46,42925.46,43625.93,39767.17,2972565920.07,-1
2021-09-22,0.85948,0.038547,0.10196000000000001,0.20831560000000002,0.0626917228986411,1000,40709.59,40709.59,44012.22,40589.07,1807576533.35,1
2021-09-23,0.857643,0.042216000000000004,0.10014400000000001,0.1927235,0.06502060522634345,1000,43576.15,43576.15,44994.17,43108.42,1522818255.74,1
2021-09-24,0.838103,0.058811999999999996,0.103084,0.129451,0.07786254688873206,1000,44893.87,44893.87,45143.18,40807.2,2565373998.35,-1
2021-09-25,0.8454980000000001,0.048692,0.10581399999999999,0.19628610000000005,0.0717794907198428,1000,42848.41,42848.41,42992.94,41710.08,767641976.96,-1
2021-09-26,0.848263,0.04556400000000001,0.10618000000000001,0.2076734,0.06955562895984768,1000,42721.91,42721.91,43928.49,40825.4,1187820024.18,1
2021-09-27,0.8592719999999999,0.044155,0.09656999999999999,0.16909870000000002,0.06529968108651067,1000,43201.79,43201.79,44360.41,42139.24,1140232492.25,-1
2021-09-28,0.8578129999999999,0.046795,0.09539500000000001,0.15962459999999998,0.06681323989300324,1000,42187.51,42187.51,42781.24,40924.13,1335757058.57,-1
2021-09-29,0.8517870000000001,0.043434,0.104777,0.2116782,0.06746024175764566,1000,41056.79,41056.79,42603.18,40790.67,1100252801.68,1
2021-09-30,0.854231,0.039373000000000005,0.106391,0.2073429,0.0647219656917186,1000,41539.43,41539.43,44106.6,41436.79,1469981944.79,1
2021-10-01,0.855857,0.036152000000000004,0.107994,0.23259190000000002,0.06248359054983957,1000,43829.34,43829.34,48470.13,43304.82,2498575570.28,1
2021-10-02,0.844877,0.039973,0.11515100000000002,0.24500249999999998,0.06784490344159981,1000,48164.35,48164.35,48347.69,47468.49,769022184.37,-1
2021-10-03,0.8546900000000001,0.039865000000000005,0.105437,0.2121406,0.06483244561945817,1000,47669.02,47669.02,49185.34,47137.07,895606844.23,1
2021-10-04,0.864005,0.034207,0.10178800000000002,0.21524739999999998,0.05900730561549138,1000,48234.05,48234.05,49501.21,46944.28,1664027525.19,1
2021-10-05,0.860348,0.041701999999999996,0.09794,0.1853102,0.06390848050141702,1000,49276.91,49276.91,51885.03,49087.72,2049372160.16,1
2021-10-06,0.8608669999999999,0.039789000000000005,0.099346,0.1833853,0.06287191737174874,1000,51504.27,51504.27,55656.67,50439.32,3444996109.53,1
2021-10-07,0.859969,0.041691000000000006,0.09832099999999999,0.20321039999999999,0.06402422050286906,1000,55345.85,55343.24,55359.77,53391.93,1836529821.85,-1
2021-10-08,0.856455,0.043023,0.10053400000000001,0.1992209,0.06576681748419944,1000,53797.21,53796.22,56047.91,53666.09,1592265868.06,1
2021-10-09,0.86199,0.040625,0.09738300000000001,0.200595,0.06289820645296652,1000,53949.29,53949.29,55485.2,53696.32,799607238.61,1
2021-10-10,0.85973,0.042987,0.097285,0.1776433,0.06466830982018935,1000,54968.04,54968.04,56473.63,54131.52,1276001425.96,-1
2021-10-11,0.858529,0.042969,0.098502,0.1808762,0.06505791602872014,1000,54700.24,54700.24,57825.98,54448.68,1805863526.52,1
2021-10-12,0.854067,0.040615000000000005,0.105321,0.19443470000000002,0.06540345873881595,1000,57498.8,57498.8,57646.93,54098.22,1913353762.18,-1
2021-10-13,0.864583,0.036666,0.09876299999999999,0.19638850000000002,0.0601767742405656,1000,56010.9,56010.9,57768.98,54279.61,1906230334.0,1
2021-10-14,0.8633390000000001,0.038878,0.09778,0.2060027,0.06165623115306351,1000,57369.0,57369.0,58514.76,56854.38,1617497364.76,-1
2021-10-15,0.8650129999999999,0.038202,0.09678199999999999,0.1925638,0.06080514751236115,1000,57359.21,57359.21,62889.98,56885.66,3737889743.83,1
2021-10-16,0.862548,0.040476,0.096958,0.1762579,0.06264560645408424,1000,61684.96,61684.96,62341.46,60153.79,1404879137.37,-1
2021-10-17,0.86085,0.035741,0.103408,0.1954144,0.06079395798926074,1000,60877.77,60877.77,61698.1,59050.3,1414498881.98,1
2021-10-18,0.874267,0.036330999999999995,0.089396,0.1780969,0.056989876960737505,1000,61520.54,61520.54,62662.72,59925.93,3113486441.7,1
2021-10-19,0.8768729999999999,0.038111000000000006,0.085013,0.15335980000000002,0.05692038688378708,1000,62038.16,62038.16,64468.7,61410.11,2706420467.09,1
2021-10-20,0.8650730000000001,0.03617100000000001,0.098751,0.1982611,0.05976556216584933,1000,64283.97,64283.97,66980.66,63543.7,2978059285.56,1
2021-10-21,0.8525179999999999,0.035457,0.112027,0.2316954,0.06302492633077805,1000,66021.02,66021.02,66645.73,62076.16,3962470063.85,-1
2021-10-22,0.854711,0.039480999999999995,0.105813,0.21317290000000003,0.06463437980672515,1000,62283.96,62283.96,63731.17,60017.23,2504718475.2,-1
2021-10-23,0.863927,0.035117999999999996,0.100956,0.2341628,0.05954303324487257,1000,60693.59,60693.59,61733.43,59705.11,990360071.85,1
2021-10-24,0.8536509999999999,0.039209,0.10714099999999999,0.21551270000000003,0.06481428445180892,1000,61313.09,61313.09,61481.25,59529.34,1158838824.68,-1
2021-10-25,0.8694379999999999,0.033661,0.09691,0.21884730000000002,0.05711468734047312,1000,60863.56,60863.56,63709.97,60658.35,1549308691.98,1
2021-10-26,0.8549370000000001,0.04561199999999999,0.09945400000000001,0.17363220000000001,0.0673520292790054,1000,63089.04,63089.04,63290.04,59868.68,1738003094.57,-1
2021-10-27,0.8593710000000001,0.043595,0.097031,0.1926771,0.0650389609772481,1000,60315.68,60315.68,61473.0,58128.18,2719093218.08,-1
2021-10-28,0.860169,0.03882100000000001,0.101005,0.2096482,0.06261880791743005,1000,58464.42,58464.42,62252.08,58145.43,3090102767.38,1
2021-10-29,0.858027,0.037361000000000005,0.10461,0.2169484,0.0625166714565003,1000,60610.11,60610.11,62967.45,60269.97,2168021242.77,1
2021-10-30,0.867888,0.033357,0.098749,0.2062252,0.057393121478100495,1000,62282.5,62282.5,62371.52,60774.38,979987095.61,-1
2021-10-31,0.864077,0.032886,0.103035,0.2236053,0.05821004217486876,1000,61891.91,61891.91,62420.57,60022.06,1181933822.61,-1
2021-11-01,0.853154,0.034068,0.11278700000000001,0.23883570000000004,0.06198731738025126,1000,61349.75,61349.75,62482.31,59554.88,1955088666.05,-1
2021-11-02,0.8634820000000001,0.035046,0.101464,0.21987220000000002,0.05963142916281648,1000,60960.98,60960.98,64283.57,60677.48,2260756044.28,1
2021-11-03,0.860349,0.038939,0.100699,0.1970475,0.06261883391600326,1000,63260.05,63260.05,63553.52,61057.89,1852233940.61,-1
2021-11-04,0.8555940000000001,0.041615,0.102786,0.1962458,0.06540213597429369,1000,62929.93,62929.93,63102.86,60745.84,1420765190.91,-1
2021-11-05,0.861356,0.036758,0.10188,0.2188446,0.06119562925569112,1000,61448.47,61448.47,62621.97,60789.16,1262030165.48,-1
2021-11-06,0.854996,0.040919,0.10409099999999999,0.19799150000000001,0.06526330997582025,1000,61019.66,61019.66,61594.16,60130.85,939530051.87,1
2021-11-07,0.8693420000000001,0.036786,0.093865,0.1786114,0.05876153410182549,1000,61529.76,61529.76,63309.57,61406.56,929571983.79,1
2021-11-08,0.8722570000000001,0.035148,0.092596,0.15911820000000002,0.05704878796258515,1000,63302.78,63302.78,67755.46,63302.78,2614939972.01,1
2021-11-09,0.8592629999999999,0.034351999999999994,0.106408,0.21969450000000001,0.06045930545416479,1000,67549.14,67549.14,68514.26,66312.42,2209551778.82,-1
2021-11-10,0.8529410000000001,0.049893,0.097172,0.14953260000000002,0.06962903558142967,1000,66939.24,66939.24,68978.64,63196.25,3365466815.36,-1
2021-11-11,0.8580180000000001,0.043046,0.09893600000000001,0.1914326,0.06525947483699207,1000,64926.06,64926.06,65585.68,64130.37,1393819061.45,-1
2021-11-12,0.8623460000000001,0.039067,0.09859100000000001,0.1877166,0.062061699920321234,1000,64820.8,64820.8,65466.0,62315.02,2090846686.0,-1
2021-11-13,0.851499,0.037863,0.11063100000000001,0.2296777,0.06472110593152747,1000,64156.3,64156.3,64967.34,63406.98,815997863.99,1
2021-11-14,0.869144,0.03612099999999999,0.09473,0.1772565,0.058495660779240705,1000,64409.56,64409.56,65509.06,63616.33,947303706.23,1
2021-11-15,0.8604890000000001,0.043186999999999996,0.096322,0.169488,0.0644969628277177,1000,65509.06,65509.06,66335.42,63442.58,1639253320.63,-1
2021-11-16,0.860707,0.044224,0.09506400000000001,0.16242790000000001,0.06483911115985475,1000,63614.06,63614.06,63614.53,58745.71,3740808475.72,-1
2021-11-17,0.85453,0.040875,0.10459200000000002,0.2054094,0.06538499827942187,1000,60108.9,60108.9,60837.09,58566.05,2582737930.61,1
2021-11-18,0.85253,0.054322999999999996,0.09314099999999999,0.13271950000000002,0.07113155799643361,1000,60365.6,60365.6,60964.37,56535.61,3718546724.95,-1
2021-11-19,0.8554400000000001,0.044899,0.09966400000000002,0.1703693,0.06689405007921109,1000,56930.68,56930.68,58403.92,55655.03,2107344590.7,1
2021-11-20,0.855783,0.037469999999999996,0.106734,0.20597699999999997,0.06324020066381826,1000,58136.22,58136.22,59901.9,57450.63,985075173.7,1
2021-11-21,0.86081,0.04185199999999999,0.097329,0.19510900000000003,0.06382329753311089,1000,59769.66,59769.66,60058.65,58575.6,888045056.17,-1
2021-11-22,0.8597080000000001,0.044447,0.09584899999999999,0.160942,0.06527021145208586,1000,58700.83,58700.83,59391.98,55673.01,2371226089.18,-1
2021-11-23,0.855048,0.035914,0.10904699999999999,0.1874297,0.06258045987366984,1000,56303.06,56303.06,57873.77,55485.59,2153848949.04,1
2021-11-24,0.8534870000000001,0.040336,0.10617600000000002,0.211846,0.06544245667760343,1000,57566.6,57566.6,57740.34,55899.88,1630017073.7,-1
2021-11-25,0.860501,0.033996000000000005,0.105505,0.2140729,0.05988946468286388,1000,57175.09,57175.09,59437.04,57056.64,1412787308.46,1
2021-11-26,0.856662,0.052482,0.090849,0.12290320000000002,0.06905025139708038,1000,58966.99,58966.99,59201.95,53575.54,3312563227.95,-1
2021-11-27,0.849634,0.052777000000000004,0.097581,0.14129750000000002,0.07176372647096861,1000,53788.22,53788.22,55316.65,53668.95,1010585542.47,1
2021-11-28,0.857635,0.048509000000000004,0.093863,0.1544969,0.06747740560365374,1000,54805.03,54805.03,57475.26,53436.05,1186994646.57,1
2021-11-29,0.8682360000000001,0.035963999999999996,0.095797,0.1918197,0.05869619500444641,1000,57331.41,57331.41,58898.57,56752.37,1690005715.85,1
2021-11-30,0.8657440000000001,0.041261,0.093006,0.17817090000000002,0.0619477244618396,1000,57839.55,57839.55,59226.33,55931.33,2383744473.31,-1
2021-12-01,0.8601859999999999,0.042673,0.097127,0.1925974,0.06437934817159925,1000,56975.35,56975.35,59096.53,56505.99,2072824070.98,1
2021-12-02,0.852953,0.042644999999999995,0.10438900000000001,0.1979302,0.06672082811986074,1000,57227.97,57227.97,57409.48,55850.4,1712170975.38,-1
2021-12-03,0.863501,0.047863,0.088642,0.1303095,0.06513579696296039,1000,56522.76,56522.76,57639.15,52493.23,2461497753.56,-1
2021-12-04,0.845304,0.05026,0.10442500000000002,0.1717399,0.07244584529150033,1000,53663.25,53663.25,53871.2,43563.07,4315348557.56,-1
2021-12-05,0.8586490000000001,0.044012,0.09733699999999999,0.1717693,0.06545224246731352,1000,49243.39,49243.39,49764.31,47840.63,2074283149.33,1
2021-12-06,0.85749,0.043158,0.099351,0.1676353,0.06548122217857574,1000,49465.5,49465.5,50986.02,47260.2,2437856119.9,1
2021-12-07,0.857695,0.051317999999999996,0.090997,0.141871,0.06833581817758531,1000,50552.83,50552.83,51953.27,50083.33,1496164576.66,1
2021-12-08,0.8673540000000001,0.046284000000000006,0.086354,0.1507494,0.06322031743039574,1000,50633.01,50633.01,51215.6,48711.85,1290175070.3,-1
2021-12-09,0.862612,0.050983999999999995,0.086404,0.111134,0.0663718429456347,1000,50513.04,50513.04,50829.41,47347.73,1681556175.72,-1
2021-12-10,0.859866,0.054601,0.085537,0.10311019999999999,0.06834036681932575,1000,47593.85,47593.85,50047.85,46989.42,1905617871.17,-1
2021-12-11,0.8615529999999999,0.048147999999999996,0.090288,0.13285219999999998,0.0659331981933229,1000,47191.14,47191.14,49504.07,46829.85,1181186604.23,1
2021-12-12,0.879957,0.042509,0.07754499999999999,0.1265279,0.05741393911760453,1000,49398.4,49398.4,50807.75,48689.25,1072562349.4,1
2021-12-13,0.857973,0.054964,0.08706100000000001,0.11896459999999999,0.06917529041500296,1000,50109.99,50109.99,50215.42,45800.52,2353893179.4,-1
2021-12-14,0.8439000000000001,0.050491,0.10559,0.18605680000000002,0.07301605775444193,1000,46731.03,46731.03,48665.63,46320.4,1646492085.28,1
2021-12-15,0.861022,0.04534099999999999,0.093626,0.1681628,0.06515440480888456,1000,48387.69,48387.69,49499.91,46562.1,2132679583.02,1
2021-12-16,0.865773,0.04751300000000001,0.08670500000000002,0.1369563,0.06418422442469801,1000,48885.05,48885.05,49451.4,47546.15,1271265804.99,-1
2021-12-17,0.855789,0.049580000000000006,0.09462299999999998,0.15010120000000002,0.06849385622083196,1000,47635.92,47635.92,48004.37,45505.02,1756062773.63,-1
2021-12-18,0.854989,0.04786,0.09714600000000001,0.15020850000000002,0.0681865643657165,1000,46164.14,46164.14,47356.67,45522.92,874187163.05,1
2021-12-19,0.874174,0.041538,0.084286,0.1376635,0.059169856075539005,1000,46861.62,46861.62,48286.29,46459.66,1035963939.83,-1
2021-12-20,0.8715740000000001,0.039306,0.08911799999999999,0.15615890000000002,0.05918506659622847,1000,46697.13,46697.13,47495.72,45586.49,1517599333.73,1
2021-12-21,0.864669,0.041446,0.093871,0.1660271,0.06237449371337614,1000,46913.54,46913.54,49334.04,46661.88,1546447524.57,1
2021-12-22,0.8529749999999999,0.048,0.099025,0.1596592,0.06894345509183594,1000,48917.48,48917.48,49581.41,48460.43,1028434929.44,-1
2021-12-23,0.856245,0.039518,0.104223,0.20424669999999998,0.06417697806846315,1000,48614.97,48614.97,51382.88,48062.25,1525047125.27,1
2021-12-24,0.860654,0.043225000000000006,0.09612100000000001,0.170926,0.06445797254800993,1000,50830.2,50830.2,51863.56,50449.36,1107244995.18,1
2021-12-25,0.865397,0.039252,0.095351,0.16852709999999999,0.06117775291721657,1000,50840.36,50840.36,51158.56,50199.56,585818997.15,-1
2021-12-26,0.8590720000000001,0.04507,0.09584899999999999,0.1745401,0.06572605594435132,1000,50431.63,50431.63,51283.7,49485.62,736617761.86,1
2021-12-27,0.859985,0.046149,0.093852,0.15091300000000002,0.06581167030246231,1000,50790.88,50790.88,52079.46,50481.26,1120188136.96,-1
2021-12-28,0.8559770000000001,0.0515,0.09251400000000001,0.14564,0.06902514759129458,1000,50714.73,50714.73,50718.53,47317.78,1985905082.17,-1
2021-12-29,0.858153,0.056188,0.085661,0.11510429999999999,0.06937665506494242,1000,47536.39,47536.39,48145.34,46107.79,1599557104.64,-1
2021-12-30,0.853271,0.047745,0.09897500000000001,0.1728497,0.06874271870532908,1000,46471.7,46471.7,47917.89,45964.28,1852206857.29,1
2021-12-31,0.839904,0.044251000000000006,0.115844,0.21845940000000003,0.07159757568521438,1000,47129.66,47129.66,48573.22,45665.44,1636014399.31,-1
